reconciliation_id,transaction_id,status,matched_at,note
R002229,T003244,reconciled,2023-04-07T12:00:00+00:00,
R002230,T003245,reconciled,2023-05-17T12:00:00+00:00,auto-matched
R002231,T003246,disputed,2023-06-02T12:00:00+00:00,auto-matched
R002232,T003247,pending,2023-07-28T12:00:00+00:00,
R002233,T003248,pending,2023-08-06T12:00:00+00:00,auto-matched
R002234,T003249,reconciled,2023-09-29T12:00:00+00:00,auto-matched
R002235,T003250,pending,2023-10-23T12:00:00+00:00,
R002236,T003252,reconciled,2023-12-07T12:00:00+00:00,auto-matched
R002237,T003253,pending,2024-01-15T12:00:00+00:00,auto-matched
R002238,T003254,reconciled,2024-02-11T12:00:00+00:00,
R002239,T003256,disputed,2024-04-22T12:00:00+00:00,auto-matched
R002240,T003257,reconciled,2024-05-17T12:00:00+00:00,auto-matched
R002241,T003258,disputed,2024-06-19T12:00:00+00:00,
R002242,T003260,pending,2024-08-07T12:00:00+00:00,auto-matched
R002243,T003261,pending,2024-09-26T12:00:00+00:00,auto-matched
R002244,T003264,disputed,2024-12-21T12:00:00+00:00,
R002245,T003265,reconciled,2023-01-13T12:00:00+00:00,auto-matched
R002246,T003267,reconciled,2023-03-02T12:00:00+00:00,auto-matched
R002247,T003268,pending,2023-04-30T12:00:00+00:00,
R002248,T003269,pending,2023-05-01T12:00:00+00:00,auto-matched
R002249,T003270,pending,2023-06-18T12:00:00+00:00,auto-matched
R002250,T003271,reconciled,2023-07-23T12:00:00+00:00,
R002251,T003273,pending,2023-09-25T12:00:00+00:00,auto-matched
R002252,T003275,reconciled,2023-11-02T12:00:00+00:00,auto-matched
R002253,T003276,pending,2023-12-31T12:00:00+00:00,
R002254,T003278,pending,2024-02-28T12:00:00+00:00,auto-matched
R002255,T003280,pending,2024-04-08T12:00:00+00:00,auto-matched
R002256,T003281,disputed,2024-05-29T12:00:00+00:00,
R002257,T003282,reconciled,2024-06-08T12:00:00+00:00,auto-matched
R002258,T003285,disputed,2024-09-15T12:00:00+00:00,auto-matched
R002259,T003286,disputed,2024-10-15T12:00:00+00:00,
R002260,T003287,reconciled,2024-11-19T12:00:00+00:00,auto-matched
R002261,T003289,reconciled,2023-01-26T12:00:00+00:00,auto-matched
R002262,T003290,reconciled,2023-02-15T12:00:00+00:00,
R002263,T003292,pending,2023-04-16T12:00:00+00:00,auto-matched
R002264,T003294,reconciled,2023-06-23T12:00:00+00:00,auto-matched
R002265,T003295,reconciled,2023-07-21T12:00:00+00:00,
R002266,T003297,reconciled,2023-09-26T12:00:00+00:00,auto-matched
R002267,T003298,pending,2023-10-03T12:00:00+00:00,auto-matched
R002268,T003300,pending,2023-12-07T12:00:00+00:00,
R002269,T003301,reconciled,2024-01-05T12:00:00+00:00,auto-matched
R002270,T003302,reconciled,2024-02-26T12:00:00+00:00,auto-matched
R002271,T003303,reconciled,2024-03-04T12:00:00+00:00,
R002272,T003305,reconciled,2024-05-07T12:00:00+00:00,auto-matched
R002273,T003307,reconciled,2024-07-13T12:00:00+00:00,auto-matched
R002274,T003308,reconciled,2024-08-15T12:00:00+00:00,
R002275,T003309,pending,2024-09-05T12:00:00+00:00,auto-matched
R002276,T003310,disputed,2024-10-18T12:00:00+00:00,auto-matched
R002277,T003312,disputed,2024-12-28T12:00:00+00:00,
R002278,T003316,disputed,2023-04-27T12:00:00+00:00,auto-matched
R002279,T003318,disputed,2023-06-28T12:00:00+00:00,auto-matched
R002280,T003320,pending,2023-08-14T12:00:00+00:00,
R002281,T003322,reconciled,2023-10-29T12:00:00+00:00,auto-matched
R002282,T003323,disputed,2023-11-03T12:00:00+00:00,auto-matched
R002283,T003324,reconciled,2023-12-29T12:00:00+00:00,
R002284,T003325,reconciled,2024-01-23T12:00:00+00:00,auto-matched
R002285,T003326,pending,2024-02-12T12:00:00+00:00,auto-matched
R002286,T003327,reconciled,2024-03-29T12:00:00+00:00,
R002287,T003328,pending,2024-04-06T12:00:00+00:00,auto-matched
R002288,T003331,reconciled,2024-07-13T12:00:00+00:00,auto-matched
R002289,T003332,reconciled,2024-08-25T12:00:00+00:00,
R002290,T003335,disputed,2024-11-12T12:00:00+00:00,auto-matched
R002291,T003336,disputed,2024-12-03T12:00:00+00:00,auto-matched
R002292,T003340,reconciled,2023-04-30T12:00:00+00:00,
R002293,T003341,disputed,2023-05-25T12:00:00+00:00,auto-matched
R002294,T003342,pending,2023-06-11T12:00:00+00:00,auto-matched
R002295,T003343,reconciled,2023-07-27T12:00:00+00:00,
R002296,T003344,reconciled,2023-08-30T12:00:00+00:00,auto-matched
R002297,T003345,pending,2023-09-19T12:00:00+00:00,auto-matched
R002298,T003348,disputed,2023-12-29T12:00:00+00:00,
R002299,T003349,disputed,2024-01-19T12:00:00+00:00,auto-matched
R002300,T003350,disputed,2024-02-25T12:00:00+00:00,auto-matched
R002301,T003353,pending,2024-05-19T12:00:00+00:00,
R002302,T003354,disputed,2024-06-09T12:00:00+00:00,auto-matched
R002303,T003355,disputed,2024-07-30T12:00:00+00:00,auto-matched
R002304,T003357,pending,2024-09-22T12:00:00+00:00,
R002305,T003358,disputed,2024-10-30T12:00:00+00:00,auto-matched
R002306,T003361,disputed,2023-01-31T12:00:00+00:00,auto-matched
R002307,T003362,disputed,2023-02-06T12:00:00+00:00,
R002308,T003365,disputed,2023-05-10T12:00:00+00:00,auto-matched
R002309,T003368,disputed,2023-08-22T12:00:00+00:00,auto-matched
R002310,T003371,reconciled,2023-11-28T12:00:00+00:00,
R002311,T003372,reconciled,2023-12-30T12:00:00+00:00,auto-matched
R002312,T003373,disputed,2024-01-11T12:00:00+00:00,auto-matched
R002313,T003374,disputed,2024-02-26T12:00:00+00:00,
R002314,T003375,disputed,2024-03-27T12:00:00+00:00,auto-matched
R002315,T003377,pending,2024-05-11T12:00:00+00:00,auto-matched
R002316,T003381,disputed,2024-09-11T12:00:00+00:00,
R002317,T003382,disputed,2024-10-07T12:00:00+00:00,auto-matched
R002318,T003383,pending,2024-11-01T12:00:00+00:00,auto-matched
R002319,T003384,disputed,2024-12-26T12:00:00+00:00,
R002320,T003385,reconciled,2023-01-09T12:00:00+00:00,auto-matched
R002321,T003386,pending,2023-02-20T12:00:00+00:00,auto-matched
R002322,T003388,pending,2023-04-26T12:00:00+00:00,
R002323,T003389,pending,2023-05-07T12:00:00+00:00,auto-matched
R002324,T003390,pending,2023-06-19T12:00:00+00:00,auto-matched
R002325,T003391,pending,2023-07-10T12:00:00+00:00,
R002326,T003393,disputed,2023-09-16T12:00:00+00:00,auto-matched
R002327,T003394,pending,2023-10-08T12:00:00+00:00,auto-matched
R002328,T003395,reconciled,2023-11-21T12:00:00+00:00,
R002329,T003396,reconciled,2023-12-06T12:00:00+00:00,auto-matched
R002330,T003397,reconciled,2024-01-31T12:00:00+00:00,auto-matched
R002331,T003398,disputed,2024-02-20T12:00:00+00:00,
R002332,T003399,reconciled,2024-03-01T12:00:00+00:00,auto-matched
R002333,T003400,disputed,2024-04-07T12:00:00+00:00,auto-matched
R002334,T003401,reconciled,2024-05-05T12:00:00+00:00,
R002335,T003402,pending,2024-06-27T12:00:00+00:00,auto-matched
R002336,T003404,pending,2024-08-18T12:00:00+00:00,auto-matched
R002337,T003405,reconciled,2024-09-20T12:00:00+00:00,
R002338,T003406,disputed,2024-10-22T12:00:00+00:00,auto-matched
R002339,T003407,disputed,2024-11-12T12:00:00+00:00,auto-matched
R002340,T003408,reconciled,2024-12-31T12:00:00+00:00,
R002341,T003409,reconciled,2023-01-09T12:00:00+00:00,auto-matched
R002342,T003410,pending,2023-02-19T12:00:00+00:00,auto-matched
R002343,T003412,reconciled,2023-04-29T12:00:00+00:00,
R002344,T003413,disputed,2023-05-07T12:00:00+00:00,auto-matched
R002345,T003415,pending,2023-07-31T12:00:00+00:00,auto-matched
R002346,T003416,pending,2023-08-21T12:00:00+00:00,
R002347,T003417,reconciled,2023-09-07T12:00:00+00:00,auto-matched
R002348,T003418,pending,2023-10-16T12:00:00+00:00,auto-matched
R002349,T003419,pending,2023-11-19T12:00:00+00:00,
R002350,T003420,disputed,2023-12-26T12:00:00+00:00,auto-matched
R002351,T003423,pending,2024-03-02T12:00:00+00:00,auto-matched
R002352,T003424,disputed,2024-04-28T12:00:00+00:00,
R002353,T003426,disputed,2024-06-17T12:00:00+00:00,auto-matched
R002354,T003427,reconciled,2024-07-25T12:00:00+00:00,auto-matched
R002355,T003428,pending,2024-08-04T12:00:00+00:00,
R002356,T003429,pending,2024-09-30T12:00:00+00:00,auto-matched
R002357,T003430,disputed,2024-10-02T12:00:00+00:00,auto-matched
R002358,T003431,pending,2024-11-11T12:00:00+00:00,
R002359,T003434,reconciled,2023-02-06T12:00:00+00:00,auto-matched
R002360,T003435,disputed,2023-03-07T12:00:00+00:00,auto-matched
R002361,T003436,disputed,2023-04-28T12:00:00+00:00,
R002362,T003437,reconciled,2023-05-30T12:00:00+00:00,auto-matched
R002363,T003438,pending,2023-06-01T12:00:00+00:00,auto-matched
R002364,T003439,reconciled,2023-07-17T12:00:00+00:00,
R002365,T003442,reconciled,2023-10-03T12:00:00+00:00,auto-matched
R002366,T003443,reconciled,2023-11-20T12:00:00+00:00,auto-matched
R002367,T003444,disputed,2023-12-14T12:00:00+00:00,
R002368,T003445,pending,2024-01-09T12:00:00+00:00,auto-matched
R002369,T003447,reconciled,2024-03-11T12:00:00+00:00,auto-matched
R002370,T003449,reconciled,2024-05-09T12:00:00+00:00,
R002371,T003450,pending,2024-06-22T12:00:00+00:00,auto-matched
R002372,T003451,disputed,2024-07-20T12:00:00+00:00,auto-matched
R002373,T003453,pending,2024-09-18T12:00:00+00:00,
R002374,T003454,pending,2024-10-08T12:00:00+00:00,auto-matched
R002375,T003455,pending,2024-11-02T12:00:00+00:00,auto-matched
R002376,T003458,pending,2023-02-24T12:00:00+00:00,
R002377,T003460,disputed,2023-04-29T12:00:00+00:00,auto-matched
R002378,T003461,disputed,2023-05-29T12:00:00+00:00,auto-matched
R002379,T003462,reconciled,2023-06-29T12:00:00+00:00,
R002380,T003463,pending,2023-07-23T12:00:00+00:00,auto-matched
R002381,T003464,reconciled,2023-08-20T12:00:00+00:00,auto-matched
R002382,T003465,disputed,2023-09-20T12:00:00+00:00,
R002383,T003466,disputed,2023-10-10T12:00:00+00:00,auto-matched
R002384,T003468,pending,2023-12-20T12:00:00+00:00,auto-matched
R002385,T003469,pending,2024-01-30T12:00:00+00:00,
R002386,T003471,disputed,2024-03-18T12:00:00+00:00,auto-matched
R002387,T003472,reconciled,2024-04-14T12:00:00+00:00,auto-matched
R002388,T003473,reconciled,2024-05-30T12:00:00+00:00,
R002389,T003475,pending,2024-07-17T12:00:00+00:00,auto-matched
R002390,T003476,pending,2024-08-20T12:00:00+00:00,auto-matched
R002391,T003478,reconciled,2024-10-03T12:00:00+00:00,
R002392,T003479,disputed,2024-11-07T12:00:00+00:00,auto-matched
R002393,T003480,disputed,2024-12-09T12:00:00+00:00,auto-matched
R002394,T003482,disputed,2023-02-01T12:00:00+00:00,
R002395,T003483,disputed,2023-03-21T12:00:00+00:00,auto-matched
R002396,T003485,disputed,2023-05-06T12:00:00+00:00,auto-matched
R002397,T003486,disputed,2023-06-02T12:00:00+00:00,
R002398,T003489,disputed,2023-09-20T12:00:00+00:00,auto-matched
R002399,T003491,reconciled,2023-11-15T12:00:00+00:00,auto-matched
R002400,T003497,disputed,2024-05-27T12:00:00+00:00,
R002401,T003499,pending,2024-07-28T12:00:00+00:00,auto-matched
R002402,T003500,disputed,2024-08-02T12:00:00+00:00,auto-matched
R002403,T003501,pending,2024-09-01T12:00:00+00:00,
R002404,T003502,disputed,2024-10-07T12:00:00+00:00,auto-matched
R002405,T003503,pending,2024-11-23T12:00:00+00:00,auto-matched
R002406,T003504,reconciled,2024-12-03T12:00:00+00:00,
R002407,T003505,reconciled,2023-01-23T12:00:00+00:00,auto-matched
R002408,T003506,reconciled,2023-02-05T12:00:00+00:00,auto-matched
R002409,T003508,reconciled,2023-04-12T12:00:00+00:00,
R002410,T003509,pending,2023-05-29T12:00:00+00:00,auto-matched
R002411,T003510,disputed,2023-06-30T12:00:00+00:00,auto-matched
R002412,T003511,reconciled,2023-07-07T12:00:00+00:00,
R002413,T003512,pending,2023-08-05T12:00:00+00:00,auto-matched
R002414,T003513,reconciled,2023-09-24T12:00:00+00:00,auto-matched
R002415,T003514,disputed,2023-10-03T12:00:00+00:00,
R002416,T003516,reconciled,2023-12-25T12:00:00+00:00,auto-matched
R002417,T003519,reconciled,2024-03-20T12:00:00+00:00,auto-matched
R002418,T003520,disputed,2024-04-18T12:00:00+00:00,
R002419,T003522,reconciled,2024-06-01T12:00:00+00:00,auto-matched
R002420,T003523,reconciled,2024-07-02T12:00:00+00:00,auto-matched
R002421,T003524,reconciled,2024-08-04T12:00:00+00:00,
R002422,T003526,reconciled,2024-10-16T12:00:00+00:00,auto-matched
R002423,T003527,reconciled,2024-11-20T12:00:00+00:00,auto-matched
R002424,T003528,reconciled,2024-12-29T12:00:00+00:00,
R002425,T003530,reconciled,2023-02-01T12:00:00+00:00,auto-matched
R002426,T003531,disputed,2023-03-27T12:00:00+00:00,auto-matched
R002427,T003532,reconciled,2023-04-07T12:00:00+00:00,
R002428,T003533,disputed,2023-05-23T12:00:00+00:00,auto-matched
R002429,T003534,reconciled,2023-06-29T12:00:00+00:00,auto-matched
R002430,T003535,reconciled,2023-07-28T12:00:00+00:00,
R002431,T003536,disputed,2023-08-29T12:00:00+00:00,auto-matched
R002432,T003537,reconciled,2023-09-03T12:00:00+00:00,auto-matched
R002433,T003539,pending,2023-11-28T12:00:00+00:00,
R002434,T003542,reconciled,2024-02-12T12:00:00+00:00,auto-matched
R002435,T003543,reconciled,2024-03-23T12:00:00+00:00,auto-matched
R002436,T003545,disputed,2024-05-13T12:00:00+00:00,
R002437,T003546,pending,2024-06-10T12:00:00+00:00,auto-matched
R002438,T003548,reconciled,2024-08-28T12:00:00+00:00,auto-matched
R002439,T003549,disputed,2024-09-27T12:00:00+00:00,
R002440,T003550,reconciled,2024-10-21T12:00:00+00:00,auto-matched
R002441,T003552,pending,2024-12-02T12:00:00+00:00,auto-matched
R002442,T003554,pending,2023-02-01T12:00:00+00:00,
R002443,T003555,disputed,2023-03-03T12:00:00+00:00,auto-matched
R002444,T003557,disputed,2023-05-24T12:00:00+00:00,auto-matched
R002445,T003558,disputed,2023-06-18T12:00:00+00:00,
R002446,T003561,pending,2023-09-28T12:00:00+00:00,auto-matched
R002447,T003562,reconciled,2023-10-26T12:00:00+00:00,auto-matched
R002448,T003563,reconciled,2023-11-21T12:00:00+00:00,
R002449,T003566,pending,2024-02-16T12:00:00+00:00,auto-matched
R002450,T003567,reconciled,2024-03-09T12:00:00+00:00,auto-matched
R002451,T003570,disputed,2024-06-30T12:00:00+00:00,
R002452,T003573,reconciled,2024-09-04T12:00:00+00:00,auto-matched
R002453,T003574,disputed,2024-10-01T12:00:00+00:00,auto-matched
R002454,T003576,pending,2024-12-02T12:00:00+00:00,
R002455,T003577,reconciled,2023-01-13T12:00:00+00:00,auto-matched
R002456,T003578,pending,2023-02-22T12:00:00+00:00,auto-matched
R002457,T003579,pending,2023-03-29T12:00:00+00:00,
R002458,T003583,pending,2023-07-15T12:00:00+00:00,auto-matched
R002459,T003584,disputed,2023-08-28T12:00:00+00:00,auto-matched
R002460,T003585,pending,2023-09-27T12:00:00+00:00,
R002461,T003587,disputed,2023-11-15T12:00:00+00:00,auto-matched
R002462,T003592,disputed,2024-04-16T12:00:00+00:00,auto-matched
R002463,T003593,reconciled,2024-05-24T12:00:00+00:00,
R002464,T003594,disputed,2024-06-28T12:00:00+00:00,auto-matched
R002465,T003595,disputed,2024-07-26T12:00:00+00:00,auto-matched
R002466,T003596,reconciled,2024-08-18T12:00:00+00:00,
R002467,T003597,pending,2024-09-10T12:00:00+00:00,auto-matched
R002468,T003599,disputed,2024-11-02T12:00:00+00:00,auto-matched
R002469,T003600,disputed,2024-12-29T12:00:00+00:00,
R002470,T003601,disputed,2023-01-13T12:00:00+00:00,auto-matched
R002471,T003602,reconciled,2023-02-03T12:00:00+00:00,auto-matched
R002472,T003605,pending,2023-05-14T12:00:00+00:00,
R002473,T003607,disputed,2023-07-27T12:00:00+00:00,auto-matched
R002474,T003608,pending,2023-08-27T12:00:00+00:00,auto-matched
R002475,T003613,disputed,2024-01-01T12:00:00+00:00,
R002476,T003614,reconciled,2024-02-16T12:00:00+00:00,auto-matched
R002477,T003615,disputed,2024-03-03T12:00:00+00:00,auto-matched
R002478,T003617,disputed,2024-05-28T12:00:00+00:00,
R002479,T003619,reconciled,2024-07-07T12:00:00+00:00,auto-matched
R002480,T003620,reconciled,2024-08-16T12:00:00+00:00,auto-matched
R002481,T003621,disputed,2024-09-02T12:00:00+00:00,
R002482,T003623,pending,2024-11-09T12:00:00+00:00,auto-matched
R002483,T003625,reconciled,2023-01-13T12:00:00+00:00,auto-matched
R002484,T003626,disputed,2023-02-24T12:00:00+00:00,
R002485,T003627,pending,2023-03-17T12:00:00+00:00,auto-matched
R002486,T003629,reconciled,2023-05-19T12:00:00+00:00,auto-matched
R002487,T003630,disputed,2023-06-07T12:00:00+00:00,
R002488,T003631,pending,2023-07-25T12:00:00+00:00,auto-matched
R002489,T003632,disputed,2023-08-03T12:00:00+00:00,auto-matched
R002490,T003633,reconciled,2023-09-25T12:00:00+00:00,
R002491,T003635,disputed,2023-11-17T12:00:00+00:00,auto-matched
R002492,T003636,reconciled,2023-12-03T12:00:00+00:00,auto-matched
R002493,T003637,reconciled,2024-01-17T12:00:00+00:00,
R002494,T003638,disputed,2024-02-18T12:00:00+00:00,auto-matched
R002495,T003639,reconciled,2024-03-05T12:00:00+00:00,auto-matched
R002496,T003640,pending,2024-04-12T12:00:00+00:00,
R002497,T003641,disputed,2024-05-24T12:00:00+00:00,auto-matched
R002498,T003642,reconciled,2024-06-17T12:00:00+00:00,auto-matched
R002499,T003643,reconciled,2024-07-12T12:00:00+00:00,
R002500,T003644,disputed,2024-08-17T12:00:00+00:00,auto-matched
R002501,T003646,reconciled,2024-10-25T12:00:00+00:00,auto-matched
R002502,T003648,reconciled,2024-12-10T12:00:00+00:00,
R002503,T003649,reconciled,2023-01-02T12:00:00+00:00,auto-matched
R002504,T003650,pending,2023-02-19T12:00:00+00:00,auto-matched
R002505,T003653,pending,2023-05-10T12:00:00+00:00,
R002506,T003654,reconciled,2023-06-27T12:00:00+00:00,auto-matched
R002507,T003655,reconciled,2023-07-01T12:00:00+00:00,auto-matched
R002508,T003656,pending,2023-08-02T12:00:00+00:00,
R002509,T003657,pending,2023-09-02T12:00:00+00:00,auto-matched
R002510,T003658,disputed,2023-10-10T12:00:00+00:00,auto-matched
R002511,T003659,reconciled,2023-11-12T12:00:00+00:00,
R002512,T003660,pending,2023-12-08T12:00:00+00:00,auto-matched
R002513,T003661,pending,2024-01-31T12:00:00+00:00,auto-matched
R002514,T003662,reconciled,2024-02-04T12:00:00+00:00,
R002515,T003664,disputed,2024-04-20T12:00:00+00:00,auto-matched
R002516,T003665,pending,2024-05-06T12:00:00+00:00,auto-matched
R002517,T003668,pending,2024-08-10T12:00:00+00:00,
R002518,T003669,disputed,2024-09-25T12:00:00+00:00,auto-matched
R002519,T003671,reconciled,2024-11-10T12:00:00+00:00,auto-matched
R002520,T003673,pending,2023-01-17T12:00:00+00:00,
R002521,T003674,reconciled,2023-02-23T12:00:00+00:00,auto-matched
R002522,T003675,pending,2023-03-30T12:00:00+00:00,auto-matched
R002523,T003676,reconciled,2023-04-18T12:00:00+00:00,
R002524,T003677,pending,2023-05-25T12:00:00+00:00,auto-matched
R002525,T003678,reconciled,2023-06-09T12:00:00+00:00,auto-matched
R002526,T003679,pending,2023-07-20T12:00:00+00:00,
R002527,T003680,reconciled,2023-08-01T12:00:00+00:00,auto-matched
R002528,T003681,disputed,2023-09-03T12:00:00+00:00,auto-matched
R002529,T003682,reconciled,2023-10-22T12:00:00+00:00,
R002530,T003683,pending,2023-11-11T12:00:00+00:00,auto-matched
R002531,T003684,reconciled,2023-12-23T12:00:00+00:00,auto-matched
R002532,T003687,disputed,2024-03-07T12:00:00+00:00,
R002533,T003692,reconciled,2024-08-31T12:00:00+00:00,auto-matched
R002534,T003693,reconciled,2024-09-12T12:00:00+00:00,auto-matched
R002535,T003694,pending,2024-10-05T12:00:00+00:00,
R002536,T003695,reconciled,2024-11-24T12:00:00+00:00,auto-matched
R002537,T003696,reconciled,2024-12-21T12:00:00+00:00,auto-matched
R002538,T003697,disputed,2023-01-24T12:00:00+00:00,
R002539,T003700,pending,2023-04-17T12:00:00+00:00,auto-matched
R002540,T003701,reconciled,2023-05-30T12:00:00+00:00,auto-matched
R002541,T003703,pending,2023-07-16T12:00:00+00:00,
R002542,T003704,pending,2023-08-25T12:00:00+00:00,auto-matched
R002543,T003705,reconciled,2023-09-22T12:00:00+00:00,auto-matched
R002544,T003706,reconciled,2023-10-17T12:00:00+00:00,
R002545,T003710,reconciled,2024-02-16T12:00:00+00:00,auto-matched
R002546,T003711,disputed,2024-03-01T12:00:00+00:00,auto-matched
R002547,T003714,reconciled,2024-06-16T12:00:00+00:00,
R002548,T003715,disputed,2024-07-13T12:00:00+00:00,auto-matched
R002549,T003716,reconciled,2024-08-28T12:00:00+00:00,auto-matched
R002550,T003718,reconciled,2024-10-01T12:00:00+00:00,
R002551,T003719,pending,2024-11-16T12:00:00+00:00,auto-matched
R002552,T003720,disputed,2024-12-07T12:00:00+00:00,auto-matched
R002553,T003721,pending,2023-01-28T12:00:00+00:00,
R002554,T003722,disputed,2023-02-23T12:00:00+00:00,auto-matched
